id,text
1.35e+18,@LBC #vaccination just btw  Germany examined the efficacy of stretching time beween #PfizerBioNTech injections &amp; co
1.35e+18,#PfizerBioNTech dose 2: 
1.35e+18,#PCR + 2 ANY VIRUS PASSED LONG AGO in2 HUMANS : #RABIES #RABIACLÍNICA 
1.35e+18,First dose of the #PfizerBioNTech vaccine 
1.35e+18,Morning after update for the second dose of the Pfizer vaccine.  Arm is sore around the injection site.  Not as bad
1.35e+18,We must honour the protocol. Or discharge a duty of candour informing staff that the manufacturer does not guarante
1.35e+18,Thanks #PfizerBioNTech https://t.co/aFv5e6Q9Ap
1.35e+18,"🍂😷💉 Pfizer Covid vaccine does protect against super-contagious Covid strains including South African mutation, stud"
1.35e+18,Early study suggests #PfizerBioNTech #vaccine appears effective against mutation in new #coronavirus variants thoug
1.35e+18,Everyone can get infection.
1.35e+18,Fully vaccinated! #PfizerBioNTech #CovidVaccine #COVID19 https://t.co/RQOXwBLEWF
1.35e+18,Sadly they
1.35e+18,'Very Healthy 56-Year-Old' Miami Obstetrician Died After Taking Pfizer's COVID-19 Vaccine https://t.co/5S4eGlwn5J
1.35e+18,Got my second #PfizerBioNTech shot 
1.35e+18,Vaccine 💉 #2 #PfizerVaccine #PfizerBioNTech and crazy busy at the vaccination centre this afternoon https://t.co/HMecUCe8aB
1.35e+18,Reposting @suirauqa:
1.35e+18,I am not afraid of vaccines because I believe and trust in science #PfizerBioNTech #COVID19vaccine https://t.co/GQs81ByKUO
1.35e+18,It
1.35e+18,"If true, awfully good news:  https://t.co/nwRSy7eFMQ #CCPVirus #WuhanVirus #coronavirus #COVID19 #mutantcovid #vaccines #PfizerBioNTech"
1.35e+18,All you have to do is listen to the experts at @WHO to get necessary info about #Covid19. They have done a tremendo
1.35e+18,"Overheard a conversation while walking.  ""If Pfizer is 95% effective, and Oxford is 70% effective, and the Pfizer v"
1.35e+18,Dose # 2 
1.35e+18,First dose of the #PfizerBioNTech vaccine today💉
1.35e+18,"Dearest American Friends,"
1.35e+18,For safety of everyone in my orbit
1.35e+18,This is well worth a listen for people wondering about the challenge in delivering the Pfizer vaccine which is curr
1.35e+18,@UIPharmacy 
1.35e+18,@SDStatePharmacy 
1.35e+18,@EPSFeg @officialUSTJPA @PSSA_ @RGUpharmacycom1 @MkuPharmacy @NPhAPharmacy 
1.35e+18,Me taking all three COVID vaccines to become immortal #vaccinations #Moderna #PfizerBioNTech #AstraZeneca https://t.co/QJdU8DJFiy
1.35e+18,@INPharmacists @capsinational @QPhUS @ph_434 @NebraskaPharm 
1.35e+18,Soooo I finally get to shoot my shot! #COVID19vaccine #PfizerBioNTech https://t.co/w6MUOovDuF
1.35e+18,Apologies that this is not a hot take RE the #coup. Just here to tell you that I got my second dose of vaccine. 🤞🏽
1.35e+18,So relieved to hear my 84 year old father has recieved his second dose of #PfizerBioNTech #vaccines
1.35e+18,Let no dose go to waste - lucky to be called as 15mins away - had to miss a internal team meeting- but totally wort
1.35e+18,I know the vaccine rollout is messy across the country right now. It IS nice to see so many people here at the hosp
1.35e+18,Why people keep dying after getting the #PfizerBioNTech Vaccine?
1.35e+18,Read how temperature data loggers developed by @FilesThruTheAir @ComarkGlobal and @TestoLimited can be used to ensu
1.35e+18,"📌 In #COVID19 Grand Rounds today, Jan 8, Dr. @emilycob of @DukeMedSchool will share an overview of #HEROTOGETHER, a"
1.35e+18,"The team here have already vaccinated 3,000 patients with the #PfizerBioNTech #vaccine and they have another 1,000"
1.35e+18,Just had my first #PfizerBioNTech covid vaccine! #StayHome
1.35e+18,"Reportedly, a population of close to 1.5 million people have been given the #oxfordastrazeneca and the"
1.35e+18,@BorisJohnson disgusted hubby's 2nd Covid jab cancelled as obs not following the science set out by @Pfizer_UK
1.35e+18,I
1.35e+18,"Can Congress stop politicizing COVID-19 pandemic, start addressing crisis without lockdowns?"
1.35e+18,Grateful to have received the 2nd installment of the #PfizerBioNTech COVID-19 vaccine. Feel great &amp; ready to take o
1.35e+18,"Proud and grateful to be fully vaccinated! #COVID19Vaccine #igottheshot Thank you, @UMiamiHealth #PfizerBioNTech"
1.35e+18,Some good news to end the week.👇🏻💉🧬🦠#COVID19 #Vaccine #PfizerBioNTech https://t.co/peIhXSmNd3
1.35e+18,"So I got the first part/dose of the vaccine Wed afternoon, had some of the side effects that are expected yesterday"
1.35e+18,And this is why you hold a big bag of #vechain! Changing the world with #blockchain one day at a time! $vet #crypto
1.35e+18,"Just found out as a #PfizerBioNTech study participant, I was in the vaccine group. I have seen no side effects and"
1.35e+18,New study suggests #Pfizer vaccine is effective against #coronavirus mutation
1.35e+18,95% protected
1.35e+18,"Immensely grateful to be able to receive my first dose of the #PfizerBioNTech vaccine today, right after my husband"
1.35e+18,I had a pretty rough time with the 1st vaccine so expecting to have a rough time with the 2nd. Just indicative of m
1.35e+18,Pfizer Says Its Vaccine Appears Effective Against New Covid-19 Variant @pfizer 
1.35e+18,Huge planned winter rollout of #vaccine will be done using only #AstraZeneca and #PfizerBioNTech for now despite to
1.35e+18,Great Uncle (90 yrs old) had his second #PfizerBioNTech jab yesterday and in a few weeks it will be fully working. Science is incredible.
1.35e+18,#BreakingNews 
1.35e+18,Got my vaccine today!#COVIDVaccination #PfizerBioNTech https://t.co/SF9vX1kZB1
1.35e+18,So privileged to be administering the #PfizerBioNTech  vaccine @IOWNHS monumental day #nhs #COVID19 https://t.co/1Jtef1TuwR
1.35e+18,Delighted to get the first part of the vaccinee complete 💪💪💪💪 #PfizerBioNTech #CovidVaccine #super https://t.co/esbYDJyXYd
1.35e+18,Had my Covid Pfizer vaccine today and even though we had Covid last year this will top up our antibodies levels.
1.35e+18,LONDON (Reuters) - #PfizerBioNTech #COVID19vaccine appeared to work against a key mutation in the highly transmissi
1.35e+18,"Dose 2, 15 hour update: I woke up with a sore arm, otherwise doing well. #PfizerBioNTech"
1.35e+18,Very grateful 🙏 
1.35e+18,#PfizerVaccine #PfizerCovidVaccine #PfizerBioNTech #Pfizer 
1.35e+18,Kicks off with an interesting discussion on the 3 week vs. 12 week gap between doses of the #PfizerBioNTech vaccine
1.35e+18,"India coronavirus death toll reaches 150,606 #India #CoronavirusPandemic #AstraZeneca #PfizerBioNTech #COVID20"
1.35e+18,@StephenMangan @JonathanPieNews Is the vaccine local? #PfizerBioNTech https://t.co/3oKFBCfy8g
1.35e+18,"Don't take any #vaccines like #PfizerBioNTech #Moderna . There will be Nuremberg trial.  Over the past 10 years ,"
1.35e+18,Australia
1.35e+18,We are so grateful to all our frontline staff @CommHealthMW &amp; @HSELive . CNM1 Nessa Merrigan received her first
1.35e+18,Dad got the 1st part of his Pfizer covid vaccine today. Just in case you're wondering he's had no adverse reaction.
1.35e+18,"It's going to be like Gryffindor, Slytherin, Hufflepuff houses isn't it. What are you? ""Oh I'm so an #AstraZeneca ,"
1.35e+18,"Now, that is leadership from Netanyahu."
1.35e+18,"Welcome to Vaccine UK, your health is important to us. Please continue to hold - you are 37,544,493rd in the queue… https://t.co/svIK1nNg5R"
1.35e+18,"#PfizerBioNTech, Moderna and AstraZeneca #vaccines could be rolled out early next year. We asked experts to explain"
1.35e+18,"Pfizer-BioNTech Vaccine Appears Resistant To New Covid Variant, Study Finds, As U.S. Records Deadliest Day"
1.35e+18,Early data from #PfizerBioNTech shows its vaccine appears to work against certain #COVID19  variants  https://t.co/T8nekCeqaW
1.35e+18,Very grateful for the opportunity to receive my first dose of the #PfizerBioNTech vaccine this morning at
1.35e+18,#PfizerBioNTech #CovidVaccine dose 2 update 💉
1.35e+18,On 30/12/20 @BorisJohnson made the decision to delay the 2nd #PfizerBioNTech dose in the UK in the effort to get mo
1.35e+18,"Update on vaccine arm, bonus of waiting longer for 2nd jab my dead/heavy arm might have recovered in time"
1.35e+18,@EADT24 No and nor should #humanity #PfizerBioNTech #modernavaccine 
1.35e+18,@uhd COVID-19 vaccine done 
1.35e+18,Market and Stocks in News 
1.35e+18,#NoVax is the new 
1.35e+18,@DmodosCutter @SarahAmandes @Caz00899648 @Parents_Utd @UKActionteam @SadiqKhan Seems like Gov't are putting the two
1.35e+18,@DrSimonHodes @drphilhammond @NikkiKF @trishgreenhalgh @annita_mcveigh #PfizerBioNTech
1.35e+18,Science rules! It
1.35e+18,#History in making. Thanks everyone who made it possible starting from scientists in #PfizerBioNTech down to the lo
1.35e+18,#COVID19 #PfizerBioNTech #CovidVaccine received this morning! 💉🦠
1.35e+18,Vaccines overview @EU_Commission
1.35e+18,We see a situation where travellers will be required to have been vaccinated by certain vaccines approved in certai
1.35e+18,"Update on my #covid-19 #pfizerBioNtech vaccine given yesterday @HullHospitals - my arm is very slightly sore, but n"
1.35e+18,Trust science &amp; scientists.
1.35e+18,#Bahrain has the 3rd highest number of #COVID19Vaccination doses administered per 100 people - the Kingdom launched
1.35e+18,Beware of the nuts advising on vaccinations 
1.35e+18,So #PfizerBioNTech vaccine is effective against the South African variant of #COVID19 is #AstraZeneca
1.35e+18,"The Government is rapidly expanding our #COVIDVaccination programme to ensure everyone is protected, with nearly 1."
1.35e+18,@GMB @kategarraway Give the same (Stanley Johnson) vaccine service to all vulnerable groups now. #BioNTech #PfizerBioNTech
1.35e+18,8/1/2021
1.35e+18,EU doubles COVID vaccine deal with Pfizer to 600 million doses
1.35e+18,🇪🇺The European Commission Proposes to EU Member Countries to Buy an Additional 200 Million Doses of Covi̇d-19 Vacci
1.35e+18,#Pfizer Study Suggests Vaccine Works Against Virus Variant https://t.co/Cj4W0wpPfF
1.35e+18,"Mum, after her first jab. Staff and medics were absolutely wonderful. To the scientists and all the volunteers in t"
1.35e+18,"Remember, the Commission has acted as an investor here, bankrolling pharmas to build capacity. "
1.35e+18,Just remember this when choosing your Coronavirus vaccine... #oxfordastrazeneca  or #PfizerBioNTech?
1.35e+18,I just got vaccinates. #FlattenTheCurve #COVID19italia #vaccinationCovid #PfizerBioNTech @EMEUNET https://t.co/5U8SmDYKdf
1.35e+18,European Commission proposed to EU member states to purchase an additional 200 million doses of the COVID19 vaccine
1.35e+18,"My grandmother was lucky to be one of the first in the world to receive the #PfizerBioNTech #vaccine, and managed t"
1.35e+18,#BREAKING 
1.35e+18,#PfizerBioNTech's #Covid19 #vaccine appeared to work against a key mutation in the highly transmissible new variant
1.35e+18,"@Keir_Starmer Agreed but #28DaysNot12weeks the Johnson government are headed for another major error, 12 week inter"
1.35e+18,#NSTnation @Khairykj said the public must be sufficiently briefed on the #Covid19 #vaccine and the immunisation pro
1.35e+18,#Opinion: John P. Moore: How do you take your vaccine
1.35e+18,#Opinion: Covid-19 vaccines: to delay or not to delay second doses | @bmj_latest
1.35e+18,"@adamfleming Watch this, is it shows you the process of drawing up the vaccine and how delicate"
1.35e+18,Covid-19 vaccination: What
1.35e+18,Look like the #PfizerBioNTech  #COVID19vaccine works against the #NewStrainOfCoronavirus. Here is the study on
1.35e+18,"India coronavirus death toll reaches 150,606 #India #CoronavirusPandemic #AstraZeneca #PfizerBioNTech #COVID20"
1.35e+18,#Pfizer Study Suggests Vaccine Works Against Virus Variant https://t.co/LGTDtJbrhu
1.35e+18,Pfizer
1.35e+18,Pfizer/BioNTech vaccine appears effective against mutation in new coronavirus variants: #COVID19
1.35e+18,Pfizer says COVID-19 vaccine appears to work against key mutation in variants first found in the UK and South Afric
1.35e+18,Pfizer/BioNTech vaccine appears effective against mutation in new coronavirus variants -study | Reuters
1.35e+18,#PfizerBioNTech #COVID19 #vaccine appeared to work against a key mutation in the highly transmissible new variants
1.35e+18,"#PfizerBioNTech  US Drugmaker Conducts Study, Says Pfizer-BioNtech Vaccines Appear Effective Against New Mutation -"
1.35e+18,"Covid-19 vaccine update: #PfizerBioNTech COVID-19 vaccine effective against UK variant, study finds"
1.35e+18,#PfizerBioNTech vaccine could be effective against the new mutant strain of COVID-19
1.35e+18,#PfizerBioNTech vaccine appears effective against mutation in new coronavirus variants -study
1.35e+18,#Covid #PfizerBioNTech 's #COVID19vaccine appeared to work against a key mutation in the highly transmissible new v
1.35e+18,Got my booster zab 💉 #PfizerBioNTech #mask 😷up #StaySafeStayHealthy https://t.co/pOWsaCn7iA
1.35e+18,Pfizer/BioNTech vaccine appears effective against mutation in new coronavirus variants: Study 
1.35e+18,+++ @pfizer  says its #coronavirus #vaccine appears to work against new strand discovered in the United Kingdom
1.35e+18,"Such a moment.putting this here w thanks to those who have posted already, for advocating so strongly for this vacc"
1.35e+18,Just in: @pfizer says its #COVID19 #vaccine appears to work against #Mutation found in #UK #SouthAfrica #virus
1.35e+18,Just in: @pfizer says its #COVID19 #vaccine appears to work against #Mutation found in #UK #SouthAfrica #virus
1.35e+18,#Covid_19 vaccine update: 2/2 🤘🏻Honored to be part of the @SickKidsToronto family and proud health #frontlineworker
1.35e+18,#Opinion: John P. Moore: How do you take your vaccine
1.35e+18,Ontario
1.35e+18,I spoke too soon....here I am 28 hours after receiving the 2nd dose of the #PfizerBioNTech #CovidVaccine and my arm
1.35e+18,So basically 6hrs post Pfizer Covid vaccine. Neck glands are swollen and weirdly tired but arm hurts less than flu
1.35e+18,Second dose of the #PfizerBioNTech #CovidVaccine yesterday. Definitely having more reactogenicity with this one and
1.35e+18,Dose #2 is in my arm. Get yours when you can. #Covid19 #Covid19Vaccine #IBelieveScience #RollUpYourSleeve
1.35e+18,#Opinion: Covid-19 vaccines: to delay or not to delay second doses | @bmj_latest
1.35e+18,Covid-19 vaccination: What
1.35e+18,I am due my 2nd dose of #PfizerBioNTech this Monday and I am working throughout the week. How am I going to manage
1.35e+18,Courteous checking by @pfizer #PfizerBioNTech @moderna_tx @BDabup gracious and CRITICAL over our below discovery.
1.35e+18,Fully vaccinated #PfizerBioNTech two dosages! 
1.35e+18,Courteous checking by @pfizer #PfizerBioNTech @moderna_tx #Sinopharm gracious and CRITICAL over our below discovery
1.35e+18,Covid-19 vaccination: What
1.35e+18,"Obligatory vaccination picture. Get vaccinated, if and when given the opportunity. #PfizerBioNTech https://t.co/1reeKhXPpS"
1.35e+18,Investigation In Norway: Two People In Nursing Home Die After Getting Pfizer
1.35e+18,An honour and a privilege! Beaming with pride for the scientific community. What an incredible feat to be able star
